File............:   - APR,29.2017

System..........:  
Temperature.....:  unknown
Time............:  19:26:33-19:29:46
Scan mode.......:   10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Steady state current/voltage diagramm

Lines:   183
Columns: 3

Number    Time/s    Potential/V   Current/A 
167         169.8      -0.162     -1.711e+00
168         170.8      -0.152     -1.679e+00
169         171.8      -0.142     -1.649e+00
170         172.8      -0.132     -1.619e+00
171         173.8      -0.122     -1.590e+00
172         174.8      -0.112     -1.561e+00
173         175.8      -0.102     -1.534e+00
174         176.8      -0.092     -1.507e+00
175         177.8      -0.082     -1.481e+00
176         178.8      -0.072     -1.455e+00
177         179.8      -0.062     -1.430e+00
178         180.8      -0.052     -1.406e+00
179         181.8      -0.042     -1.384e+00
180         182.8      -0.032     -1.363e+00
181         183.8      -0.022     -1.340e+00
182         184.8      -0.012     -1.321e+00
183         186.5      -0.003     -1.302e+00

