File............:   - APR,20.2017

System..........:  
Temperature.....:  unknown
Time............:  20:13:51-20:15:56
Scan mode.......:   10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Steady state current/voltage diagramm

Lines:   122
Columns: 3

Number    Time/s    Potential/V   Current/A 
1             0.0       0.000     -9.678e-03
2             1.1       0.005     -9.025e-03
3             2.1       0.015     -7.916e-03
4             3.1       0.025     -8.673e-03
5             4.1       0.035     -8.687e-03
6             5.1       0.045     -8.699e-03
7             6.1       0.055     -7.954e-03
8             7.1       0.065     -8.986e-03
9             8.1       0.075     -8.926e-03
10            9.1       0.085     -8.767e-03
11           10.1       0.095     -8.547e-03
12           11.1       0.105     -7.899e-03
13           12.1       0.115     -8.474e-03
14           13.1       0.125     -8.332e-03
15           14.1       0.135     -6.907e-03
16           15.1       0.145     -7.752e-03
17           16.1       0.155     -8.222e-03
18           17.1       0.165     -8.064e-03
19           18.1       0.175     -7.894e-03
20           19.1       0.185     -7.661e-03
21           20.1       0.195     -7.622e-03
22           21.1       0.205     -7.761e-03
23           22.1       0.215     -7.651e-03
24           23.1       0.225     -7.544e-03
25           24.1       0.235     -7.513e-03
26           25.1       0.245     -7.435e-03
27           26.1       0.255     -7.319e-03
28           27.1       0.265     -7.202e-03
29           28.1       0.275     -7.082e-03
30           29.1       0.285     -7.009e-03
31           30.1       0.295     -6.934e-03
32           31.1       0.305     -6.833e-03
33           32.1       0.315     -6.665e-03
34           33.1       0.325     -6.609e-03
35           34.1       0.335     -6.532e-03
36           35.1       0.345     -6.425e-03
37           36.1       0.355     -6.316e-03
38           37.1       0.365     -6.219e-03
39           38.1       0.375     -6.126e-03
40           39.1       0.385     -5.976e-03
41           40.1       0.395     -5.845e-03
42           41.1       0.405     -5.752e-03
43           42.1       0.415     -5.663e-03
44           43.1       0.425     -5.539e-03
45           44.1       0.435     -5.413e-03
46           45.1       0.445     -5.387e-03
47           46.1       0.455     -5.315e-03
48           47.1       0.465     -5.189e-03
49           48.1       0.475     -5.129e-03
50           49.1       0.485     -5.006e-03
51           50.1       0.495     -4.810e-03
52           51.1       0.500     -4.742e-03
53           52.4       0.505     -4.718e-03
54           53.4       0.515     -4.672e-03
55           54.4       0.525     -4.465e-03
56           55.4       0.535     -3.719e-03
57           56.4       0.545     -4.369e-03
58           57.4       0.555     -4.233e-03
59           58.4       0.565     -4.223e-03
60           59.4       0.575     -4.112e-03
61           60.4       0.585     -4.042e-03
62           61.9       0.593     -4.018e-03
63           63.1       0.590     -4.033e-03
64           64.1       0.580     -4.140e-03
65           65.1       0.570     -4.203e-03
66           66.1       0.560     -4.357e-03
67           67.1       0.550     -4.452e-03
68           68.1       0.540     -4.539e-03
69           69.1       0.530     -4.622e-03
70           70.1       0.520     -4.695e-03
71           71.1       0.510     -4.732e-03
72           72.1       0.500     -4.782e-03
73           73.1       0.490     -4.836e-03
74           74.1       0.480     -4.937e-03
75           75.1       0.470     -5.176e-03
76           76.1       0.460     -5.258e-03
77           77.1       0.450     -5.364e-03
78           78.1       0.440     -5.434e-03
79           79.1       0.430     -5.521e-03
80           80.1       0.420     -5.330e-03
81           81.1       0.410     -5.145e-03
82           82.1       0.400     -5.743e-03
83           83.1       0.390     -3.597e-03
84           84.1       0.380     -5.779e-03
85           85.1       0.370     -4.823e-03
86           86.1       0.360     -5.399e-03
87           87.1       0.350     -6.222e-03
88           88.1       0.340     -5.716e-03
89           89.1       0.330     -6.217e-03
90           90.1       0.320     -5.871e-03
91           91.1       0.310     -6.457e-03
92           92.1       0.300     -5.420e-03
93           93.1       0.290     -6.066e-03
94           94.1       0.280     -5.517e-03
95           95.1       0.270     -7.034e-03
96           96.1       0.260     -6.921e-03
97           97.1       0.250     -5.260e-03
98           98.1       0.240     -7.059e-03
99           99.1       0.230     -6.996e-03
100         100.1       0.220     -6.226e-03
101         101.1       0.210     -6.427e-03
102         102.1       0.200     -5.329e-03
103         103.1       0.190     -7.823e-03
104         104.1       0.180     -4.898e-03
105         105.1       0.170     -6.116e-03
106         106.1       0.160     -6.117e-03
107         107.1       0.150     -8.164e-03
108         108.1       0.140     -7.741e-03
109         109.1       0.130     -8.431e-03
110         110.1       0.120     -7.344e-03
111         111.1       0.110     -8.950e-03
112         112.1       0.100     -8.581e-03
113         113.1       0.090     -8.993e-03
114         114.1       0.080     -8.133e-03
115         115.1       0.070     -9.339e-03
116         116.1       0.060     -9.450e-03
117         117.1       0.050     -9.681e-03
118         118.1       0.040     -9.063e-03
119         119.1       0.030     -9.474e-03
120         120.1       0.020     -1.013e-02
121         121.1       0.010     -1.027e-02
122         122.7       0.003     -1.036e-02

