File............:   - APR,29.2017

System..........:  
Temperature.....:  unknown
Time............:  15:22:37-15:26:03
Scan mode.......:   10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Steady state current/voltage diagramm

Lines:   198
Columns: 3

Number    Time/s    Potential/V   Current/A 
176         174.9       0.202     -2.100e+00
177         175.9       0.192     -2.137e+00
178         176.9       0.182     -2.177e+00
179         177.9       0.172     -2.216e+00
180         178.9       0.162     -2.250e+00
181         179.9       0.152     -2.286e+00
182         180.9       0.142     -2.324e+00
183         181.9       0.132     -2.362e+00
184         182.9       0.122     -2.399e+00
185         183.9       0.112     -2.435e+00
186         184.9       0.102     -2.476e+00
187         185.9       0.092     -2.514e+00
188         185.9       0.092     -2.514e+00
189         187.2       0.087     -2.524e+00
190         188.2       0.077     -2.550e+00
191         189.2       0.067     -2.548e+00
192         190.2       0.057     -2.548e+00
193         191.2       0.047     -2.548e+00
194         192.2       0.037     -2.545e+00
195         193.2       0.027     -2.544e+00
196         194.2       0.017     -2.544e+00
197         195.2       0.007     -2.544e+00
198         196.4       0.001     -2.542e+00

