File............:   - APR,24.2017

System..........:  
Temperature.....:  unknown
Time............:  20:36:08-20:38:12
Scan mode.......:   10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Steady state current/voltage diagramm

Lines:   119
Columns: 3

Number    Time/s    Potential/V   Current/A 
1             0.0       1.172      9.720e-04
2             1.1       1.167      9.101e-04
3             2.1       1.157      8.201e-04
4             3.1       1.147      7.249e-04
5             4.1       1.137      6.290e-04
6             5.1       1.127      5.328e-04
7             6.1       1.117      4.375e-04
8             7.1       1.107      3.410e-04
9             8.1       1.097      2.441e-04
10            9.1       1.087      1.471e-04
11           10.1       1.077      4.881e-05
12           11.1       1.072     -5.694e-08
13           12.9       1.062     -9.073e-05
14           13.9       1.052     -1.900e-04
15           14.9       1.042     -2.893e-04
16           16.6       1.025     -4.592e-04
17           17.6       1.015     -5.623e-04
18           18.6       1.005     -6.634e-04
19           19.6       0.995     -7.649e-04
20           20.6       0.985     -8.668e-04
21           21.6       0.975     -9.690e-04
22           22.6       0.965     -1.072e-03
23           23.6       0.955     -1.175e-03
24           24.6       0.945     -1.279e-03
25           25.6       0.935     -1.382e-03
26           26.6       0.925     -1.488e-03
27           27.6       0.915     -1.593e-03
28           28.6       0.905     -1.698e-03
29           29.6       0.895     -1.804e-03
30           30.6       0.885     -1.910e-03
31           31.6       0.875     -2.016e-03
32           32.6       0.865     -2.123e-03
33           33.6       0.855     -2.230e-03
34           34.6       0.845     -2.338e-03
35           35.6       0.835     -2.446e-03
36           36.6       0.825     -2.555e-03
37           37.6       0.815     -2.663e-03
38           38.6       0.805     -2.773e-03
39           39.6       0.795     -2.882e-03
40           40.6       0.785     -2.993e-03
41           41.6       0.775     -3.103e-03
42           42.6       0.765     -3.214e-03
43           43.6       0.755     -3.326e-03
44           44.6       0.745     -3.438e-03
45           45.6       0.735     -3.550e-03
46           46.6       0.725     -3.663e-03
47           47.6       0.715     -3.776e-03
48           48.6       0.705     -3.890e-03
49           49.6       0.695     -4.004e-03
50           50.6       0.685     -4.082e-03
51           51.6       0.675     -4.222e-03
52           52.6       0.665     -4.336e-03
53           53.6       0.655     -4.451e-03
54           54.6       0.645     -4.565e-03
55           55.6       0.635     -4.683e-03
56           56.6       0.625     -4.799e-03
57           57.6       0.615     -4.920e-03
58           58.6       0.605     -5.035e-03
59           59.6       0.595     -5.155e-03
60           60.6       0.585     -5.272e-03
61           61.6       0.575     -5.394e-03
62           62.6       0.565     -5.513e-03
63           63.6       0.555     -5.634e-03
64           64.6       0.545     -5.753e-03
65           65.6       0.535     -5.877e-03
66           66.6       0.525     -5.997e-03
67           67.6       0.515     -6.119e-03
68           68.6       0.505     -6.242e-03
69           69.6       0.495     -6.362e-03
70           70.6       0.485     -6.486e-03
71           71.6       0.475     -6.611e-03
72           72.6       0.465     -6.736e-03
73           73.6       0.455     -6.857e-03
74           74.6       0.445     -6.984e-03
75           75.6       0.435     -7.107e-03
76           76.6       0.425     -7.231e-03
77           77.6       0.415     -7.355e-03
78           78.6       0.405     -7.483e-03
79           79.6       0.395     -7.607e-03
80           80.6       0.385     -7.734e-03
81           81.6       0.375     -7.860e-03
82           82.6       0.365     -7.988e-03
83           83.6       0.355     -8.111e-03
84           84.6       0.345     -8.237e-03
85           85.6       0.335     -8.361e-03
86           86.6       0.325     -8.486e-03
87           87.6       0.315     -8.609e-03
88           88.6       0.305     -8.732e-03
89           89.6       0.295     -8.857e-03
90           90.6       0.285     -8.981e-03
91           91.6       0.275     -9.105e-03
92           92.6       0.265     -9.229e-03
93           93.6       0.255     -9.351e-03
94           94.6       0.245     -9.471e-03
95           95.6       0.235     -9.591e-03
96           96.6       0.225     -9.709e-03
97           97.6       0.215     -9.829e-03
98           98.6       0.205     -9.948e-03
99           99.6       0.195     -1.007e-02
100         100.6       0.185     -1.018e-02
101         101.6       0.175     -1.030e-02
102         102.6       0.165     -1.041e-02
103         103.6       0.155     -1.053e-02
104         104.6       0.145     -1.065e-02
105         105.6       0.135     -1.076e-02
106         106.6       0.125     -1.087e-02
107         107.6       0.115     -1.099e-02
108         108.6       0.105     -1.110e-02
109         109.6       0.095     -1.121e-02
110         110.6       0.085     -1.132e-02
111         111.6       0.075     -1.143e-02
112         112.6       0.065     -1.154e-02
113         113.6       0.055     -1.165e-02
114         114.6       0.045     -1.176e-02
115         115.6       0.035     -1.186e-02
116         116.6       0.025     -1.197e-02
117         117.6       0.015     -1.207e-02
118         118.6       0.005     -1.218e-02
119         119.6      -0.000     -1.223e-02

